geoid,year,total_pop,snap_accepting_count,snap_rate
06037101210,2017,,4,
06037101220,2017,3340,2,5.9880238
06037101300,2017,4285,5,11.668612
06037101400,2017,4089,6,14.673514
06037102107,2017,3862,1,2.5893319
06037103102,2017,4491,5,11.133378
06037103200,2017,,5,
06037103300,2017,3418,1,2.9256876
06037103400,2017,,6,
06037104108,2017,5126,8,15.60671
06037104124,2017,4316,1,2.3169601
06037104201,2017,4816,1,2.076412
06037104203,2017,5530,2,3.6166365
06037104204,2017,3509,2,5.6996293
06037104310,2017,5416,2,3.6927621
06037104320,2017,,7,
06037104401,2017,3775,1,2.6490066
06037104403,2017,3297,1,3.0330603
06037104404,2017,3046,6,19.697964
06037104500,2017,2984,2,6.7024131
06037104610,2017,3501,5,14.281633
06037104620,2017,3449,1,2.8993912
06037104701,2017,4259,2,4.6959381
06037104704,2017,4294,2,4.6576619
06037104810,2017,,2,
06037104822,2017,2664,5,18.768768
06037106112,2017,5789,3,5.1822424
06037106113,2017,3722,2,5.373455
06037106114,2017,6342,4,6.3071585
06037106403,2017,3600,4,11.111111
06037106405,2017,4563,1,2.1915407
06037106406,2017,5626,1,1.7774618
06037106407,2017,3086,2,6.4808812
06037106408,2017,3645,1,2.7434843
06037106510,2017,5519,3,5.4357672
06037106604,2017,4882,3,6.1450224
06037106646,2017,3458,1,2.891845
06037106648,2017,4393,5,11.381743
06037106649,2017,2588,1,3.8639877
06037107010,2017,3112,6,19.280205
06037107020,2017,5644,1,1.771793
06037108102,2017,3605,2,5.5478501
06037108201,2017,,3,
06037109100,2017,2851,1,3.5075412
06037109300,2017,3285,2,6.0882802
06037109500,2017,4895,2,4.0858016
06037109601,2017,5152,1,1.9409938
06037109603,2017,4444,2,4.5004501
06037109604,2017,2900,7,24.137932
06037109700,2017,4701,2,4.2544141
06037109800,2017,5494,1,1.8201674
06037111100,2017,3028,1,3.30251
06037111201,2017,3436,3,8.7310829
06037111202,2017,5284,5,9.4625282
06037111205,2017,4084,2,4.8971596
06037111206,2017,4717,4,8.4799662
06037111301,2017,,10,
06037111302,2017,5330,2,3.7523453
06037111400,2017,,3,
06037113101,2017,3671,1,2.7240534
06037113102,2017,3031,3,9.8977232
06037113212,2017,3369,2,5.9364796
06037113213,2017,4982,1,2.007226
06037113231,2017,2328,1,4.2955327
06037113232,2017,4265,2,4.689332
06037113233,2017,,2,
06037113234,2017,4621,2,4.3280673
06037113237,2017,4163,1,2.4021139
06037113301,2017,2401,4,16.659725
06037113303,2017,4264,3,7.0356474
06037113321,2017,,3,
06037113322,2017,4214,2,4.7460847
06037113401,2017,,4,
06037113421,2017,,2,
06037113422,2017,,4,
06037115101,2017,5205,3,5.7636886
06037115103,2017,3491,1,2.8645086
06037115201,2017,,2,
06037115202,2017,5088,3,5.8962264
06037115301,2017,4524,2,4.4208665
06037115302,2017,4364,6,13.748855
06037115401,2017,6405,1,1.5612803
06037115403,2017,3706,4,10.793308
06037115404,2017,2990,4,13.377927
06037117101,2017,5269,2,3.7957866
06037117102,2017,2841,1,3.5198874
06037117201,2017,4580,2,4.3668122
06037117202,2017,2594,1,3.8550501
06037117302,2017,5363,6,11.187768
06037117303,2017,3706,3,8.0949812
06037117404,2017,4463,3,6.7219357
06037117405,2017,3620,3,8.2872925
06037117407,2017,3917,1,2.5529742
06037117408,2017,3332,1,3.0012004
06037117510,2017,4171,1,2.3975065
06037117520,2017,4180,3,7.1770334
06037117530,2017,6739,5,7.4194984
06037119002,2017,,2,
06037119201,2017,4016,3,7.4701195
06037119202,2017,4493,3,6.677053
06037119310,2017,3956,1,2.5278058
06037119341,2017,2900,1,3.4482758
06037119400,2017,5252,1,1.9040365
06037119700,2017,5046,1,1.9817678
06037119800,2017,,2,
06037119900,2017,5173,1,1.9331143
06037120010,2017,2692,1,3.7147102
06037120020,2017,3989,1,2.5068939
06037120030,2017,2643,4,15.134317
06037120103,2017,3370,2,5.9347181
06037120104,2017,2340,5,21.367521
06037120105,2017,2857,6,21.001051
06037120107,2017,3707,2,5.3951983
06037120300,2017,5521,2,3.6225321
06037120400,2017,7036,8,11.370096
06037121010,2017,4461,4,8.9665995
06037121020,2017,3656,2,5.4704595
06037121101,2017,3000,3,10
06037121102,2017,2460,6,24.390244
06037121210,2017,3083,1,3.2435939
06037121801,2017,2907,1,3.4399724
06037121802,2017,3498,5,14.293882
06037121900,2017,3624,3,8.2781458
06037122000,2017,6183,5,8.086689
06037122120,2017,4703,2,4.2526045
06037122121,2017,2777,1,3.6010082
06037122122,2017,2610,5,19.157087
06037122200,2017,3957,1,2.5271671
06037122410,2017,3571,1,2.8003361
06037122420,2017,4370,4,9.1533184
06037123010,2017,4247,1,2.3546033
06037123103,2017,4024,8,19.880716
06037123104,2017,4748,4,8.4245996
06037123203,2017,3834,3,7.8247261
06037123204,2017,3262,2,6.1312079
06037123205,2017,2547,1,3.9261878
06037123206,2017,2798,3,10.721944
06037123301,2017,4221,7,16.583748
06037123303,2017,2978,6,20.147751
06037123304,2017,4341,3,6.91085
06037123410,2017,4294,3,6.9864926
06037123420,2017,4505,8,17.758047
06037123510,2017,4876,3,6.1525841
06037123520,2017,2693,2,7.4266615
06037123602,2017,3471,1,2.8810141
06037123700,2017,4199,2,4.7630386
06037123800,2017,5836,2,3.4270048
06037123901,2017,4248,3,7.0621467
06037123902,2017,2638,1,3.7907505
06037124000,2017,5151,4,7.7654824
06037124102,2017,3873,4,10.327911
06037124103,2017,2090,1,4.7846889
06037124104,2017,2633,2,7.5958982
06037124105,2017,2645,3,11.342155
06037124201,2017,3056,3,9.8167543
06037124203,2017,2705,1,3.6968577
06037124204,2017,2592,3,11.574074
06037124300,2017,3483,1,2.871088
06037124400,2017,4581,3,6.5487885
06037124500,2017,2942,2,6.7980967
06037124600,2017,3148,1,3.17662
06037124700,2017,5453,4,7.3354115
06037124902,2017,2836,2,7.052186
06037124903,2017,3545,3,8.4626236
06037125100,2017,,2,
06037125200,2017,3539,3,8.4769707
06037125310,2017,5215,5,9.5877275
06037125320,2017,,5,
06037125401,2017,,2,
06037125402,2017,4291,1,2.3304591
06037125501,2017,3282,4,12.187691
06037125502,2017,3371,2,5.9329576
06037127102,2017,5717,4,6.9966764
06037127103,2017,3217,2,6.2169724
06037127104,2017,3584,4,11.160714
06037127210,2017,5945,7,11.7746
06037127220,2017,4684,4,8.53971
06037127300,2017,4625,2,4.3243241
06037127400,2017,6685,3,4.487659
06037127520,2017,4455,3,6.7340069
06037127603,2017,3023,2,6.6159444
06037127605,2017,4465,2,4.4792833
06037127606,2017,3466,1,2.8851702
06037127711,2017,3563,1,2.8066237
06037127803,2017,4301,3,6.975122
06037127804,2017,4368,3,6.8681316
06037127805,2017,3875,3,7.7419353
06037127806,2017,3047,4,13.127666
06037127910,2017,5218,3,5.7493291
06037127920,2017,4527,1,2.2089684
06037128101,2017,3600,5,13.888889
06037128102,2017,5012,3,5.9856343
06037128210,2017,5209,2,3.8395085
06037128220,2017,3123,4,12.808197
06037128302,2017,4718,5,10.597711
06037128303,2017,3780,1,2.6455026
06037128400,2017,4066,4,9.837678
06037128500,2017,4541,3,6.6064744
06037128601,2017,4490,3,6.6815143
06037128602,2017,3708,1,2.6968715
06037128702,2017,,2,
06037128802,2017,4974,1,2.0104544
06037128910,2017,4293,2,4.6587467
06037131010,2017,,2,
06037131020,2017,,4,
06037131100,2017,3226,1,3.0998139
06037131200,2017,3256,3,9.2137594
06037131300,2017,5425,2,3.686636
06037131400,2017,6244,2,3.2030749
06037131600,2017,4913,3,6.1062489
06037131701,2017,4764,3,6.2972293
06037131702,2017,3820,3,7.8534031
06037131800,2017,,14,
06037131900,2017,4760,4,8.4033613
06037132001,2017,3386,2,5.9066744
06037132002,2017,3413,4,11.719894
06037132101,2017,4763,2,4.1990342
06037132102,2017,5655,2,3.5366931
06037132300,2017,,4,
06037132502,2017,4030,1,2.4813895
06037132700,2017,5313,3,5.6465273
06037132900,2017,3705,1,2.6990554
06037133000,2017,4460,1,2.2421525
06037133100,2017,,2,
06037134001,2017,3780,5,13.227513
06037134002,2017,4075,1,2.4539878
06037134104,2017,4333,5,11.53935
06037134201,2017,4643,5,10.768899
06037134303,2017,6193,8,12.91781
06037134304,2017,2891,2,6.9180217
06037134305,2017,4534,1,2.2055581
06037134306,2017,3981,1,2.5119317
06037134423,2017,3525,2,5.673759
06037134520,2017,5934,4,6.7408156
06037134521,2017,3545,2,5.6417489
06037134522,2017,3935,1,2.541296
06037134710,2017,5862,4,6.8236098
06037134720,2017,4645,7,15.069967
06037134800,2017,,4,
06037134901,2017,2844,3,10.548523
06037134903,2017,,2,
06037134904,2017,4456,2,4.4883304
06037135111,2017,3254,3,9.2194223
06037135113,2017,3088,1,3.238342
06037135114,2017,,1,
06037135201,2017,2839,8,28.178936
06037135202,2017,4624,2,4.3252597
06037135203,2017,,2,
06037137104,2017,2950,1,3.3898306
06037137201,2017,,3,
06037137401,2017,4345,1,2.301496
06037137402,2017,4977,1,2.0092425
06037137501,2017,4397,4,9.0971117
06037137502,2017,4627,5,10.806138
06037139001,2017,5389,1,1.8556318
06037139200,2017,5869,2,3.4077356
06037139302,2017,5389,1,1.8556318
06037139303,2017,4424,2,4.5207958
06037139401,2017,2871,8,27.864855
06037139402,2017,2899,2,6.8989305
06037139502,2017,3021,3,9.9304867
06037139503,2017,,1,
06037139600,2017,5019,4,7.9697151
06037139701,2017,5520,5,9.057971
06037141101,2017,4857,1,2.0588841
06037141102,2017,2986,1,3.3489618
06037141201,2017,4355,2,4.5924225
06037141202,2017,2816,1,3.5511363
06037141302,2017,,1,
06037141303,2017,3309,2,6.0441222
06037141400,2017,4818,1,2.0755501
06037143100,2017,,4,
06037143200,2017,4295,1,2.3282888
06037143300,2017,,1,
06037143602,2017,4503,2,4.4414835
06037143604,2017,,3,
06037143800,2017,,3,
06037143901,2017,4145,4,9.6501808
06037181000,2017,6276,4,6.3734865
06037181300,2017,4066,2,4.918839
06037181400,2017,4511,5,11.084017
06037181500,2017,3913,2,5.1111679
06037181600,2017,4691,1,2.1317415
06037183101,2017,3806,6,15.764583
06037183220,2017,3996,1,2.5025024
06037183221,2017,3326,3,9.0198441
06037183300,2017,3299,3,9.0936651
06037183402,2017,3192,1,3.1328321
06037183520,2017,3890,1,2.570694
06037183610,2017,3348,4,11.947432
06037183620,2017,3178,2,6.2932663
06037183701,2017,3807,2,5.2534804
06037183702,2017,2911,1,3.4352455
06037183810,2017,4373,7,16.007318
06037185100,2017,,1,
06037185310,2017,3327,3,9.0171328
06037185320,2017,2932,2,6.8212824
06037186201,2017,3421,3,8.7693653
06037186202,2017,2056,2,9.7276268
06037186203,2017,2883,1,3.4686091
06037186302,2017,5248,3,5.7164636
06037186401,2017,3668,6,16.357689
06037186404,2017,2802,2,7.1377587
06037187101,2017,3110,1,3.2154341
06037187102,2017,3339,3,8.984726
06037187300,2017,3376,2,5.9241705
06037188100,2017,4115,4,9.7205343
06037188201,2017,3339,1,2.9949086
06037188300,2017,3576,2,5.5928411
06037189101,2017,2485,1,4.0241446
06037189102,2017,3252,2,6.1500616
06037189201,2017,3537,4,11.309019
06037189500,2017,,2,
06037189702,2017,2097,2,9.5374346
06037189800,2017,,6,
06037189902,2017,,2,
06037189904,2017,2488,2,8.0385857
06037189905,2017,2241,2,8.9245872
06037190100,2017,,3,
06037190201,2017,2445,4,16.359919
06037190202,2017,3284,2,6.0901341
06037190301,2017,,3,
06037190402,2017,2460,3,12.195122
06037190510,2017,4568,10,21.891418
06037190520,2017,3738,6,16.051365
06037190700,2017,,5,
06037190801,2017,2605,2,7.6775432
06037190802,2017,2844,1,3.5161743
06037190901,2017,4629,9,19.442644
06037190902,2017,4002,1,2.4987507
06037191000,2017,4256,4,9.3984966
06037191110,2017,3754,5,13.319126
06037191120,2017,4247,7,16.482224
06037191201,2017,4320,6,13.888889
06037191203,2017,2453,5,20.383204
06037191204,2017,2198,3,13.648771
06037191301,2017,2574,3,11.655012
06037191302,2017,2171,2,9.2123442
06037191410,2017,5024,4,7.9617834
06037191420,2017,3539,6,16.953941
06037191500,2017,5663,7,12.360939
06037191610,2017,4019,8,19.905449
06037191620,2017,2923,5,17.105713
06037191710,2017,2670,3,11.235955
06037191720,2017,3646,7,19.199121
06037191810,2017,3624,3,8.2781458
06037191820,2017,3083,3,9.7307816
06037191901,2017,3197,4,12.51173
06037191902,2017,2560,1,3.90625
06037192001,2017,2357,1,4.2426815
06037192002,2017,2651,2,7.544323
06037192410,2017,3895,1,2.567394
06037192420,2017,4358,2,4.5892611
06037192510,2017,3796,3,7.9030557
06037192520,2017,5033,2,3.973773
06037192610,2017,4432,3,6.7689528
06037192620,2017,3758,6,15.96594
06037192700,2017,3849,2,5.1961551
06037194401,2017,2454,2,8.1499596
06037194402,2017,3776,1,2.6483052
06037195100,2017,5028,1,1.9888624
06037195201,2017,3264,1,3.0637255
06037195400,2017,4567,2,4.3792424
06037195500,2017,5104,3,5.8777428
06037195600,2017,3354,7,20.870602
06037195710,2017,4573,1,2.1867483
06037195802,2017,2734,3,10.972934
06037195803,2017,2687,1,3.7216227
06037195804,2017,2482,2,8.0580177
06037197300,2017,3874,4,10.325245
06037197410,2017,4499,1,2.2227161
06037197420,2017,3426,3,8.756567
06037197500,2017,3845,4,10.403121
06037197600,2017,2303,3,13.026487
06037197700,2017,5171,1,1.933862
06037199000,2017,,6,
06037199120,2017,4225,3,7.1005917
06037199201,2017,4170,6,14.388489
06037199202,2017,2957,2,6.7636118
06037199300,2017,3545,2,5.6417489
06037199400,2017,4458,4,8.9726334
06037199700,2017,3185,2,6.2794347
06037199800,2017,,11,
06037199900,2017,2775,5,18.018019
06037201110,2017,2329,1,4.2936883
06037201120,2017,3941,1,2.5374269
06037201301,2017,3888,2,5.144033
06037201401,2017,4803,7,14.574224
06037201402,2017,5115,2,3.9100685
06037201501,2017,5712,4,7.0028009
06037201503,2017,3320,5,15.060241
06037201504,2017,2309,2,8.6617584
06037201601,2017,2272,1,4.4014087
06037201602,2017,2906,2,6.8823123
06037201700,2017,5881,2,3.4007821
06037203100,2017,4683,1,2.1353834
06037203200,2017,5008,7,13.977635
06037203300,2017,2146,2,9.319665
06037203500,2017,3071,5,16.281342
06037203600,2017,,6,
06037203710,2017,3646,6,16.45639
06037203720,2017,4135,8,19.347038
06037203800,2017,4688,2,4.2662115
06037203900,2017,3125,7,22.4
06037204110,2017,3313,1,3.0184124
06037204120,2017,2906,2,6.8823123
06037204200,2017,3532,2,5.6625142
06037204300,2017,4816,11,22.840532
06037204410,2017,2243,5,22.291574
06037204420,2017,3273,9,27.497709
06037204600,2017,4148,8,19.286404
06037204700,2017,5271,10,18.971731
06037204810,2017,5112,4,7.8247261
06037204820,2017,2138,4,18.709074
06037204910,2017,3458,3,8.6755352
06037204920,2017,2723,4,14.68968
06037205120,2017,3428,7,20.420071
06037206010,2017,3586,2,5.5772448
06037206031,2017,,5,
06037206032,2017,,2,
06037206050,2017,2214,4,18.066847
06037206200,2017,,4,
06037206300,2017,,10,
06037207101,2017,3966,2,5.0428643
06037207102,2017,2573,12,46.638165
06037207103,2017,2335,4,17.130621
06037207301,2017,,11,
06037207302,2017,,2,
06037207400,2017,1065,2,18.779343
06037207501,2017,2249,1,4.4464207
06037207710,2017,,13,
06037207900,2017,,3,
06037208000,2017,,6,
06037208302,2017,4504,7,15.54174
06037208401,2017,4322,3,6.9412308
06037208402,2017,2998,1,3.335557
06037208501,2017,2160,1,4.6296296
06037208502,2017,3822,2,5.2328625
06037208610,2017,4531,4,8.8280735
06037208620,2017,4325,5,11.560694
06037208710,2017,4682,1,2.1358395
06037208720,2017,4565,6,13.143483
06037208801,2017,3123,2,6.4040985
06037208802,2017,3503,2,5.7093921
06037208902,2017,2885,5,17.331022
06037208903,2017,4278,6,14.025246
06037208904,2017,4025,5,12.42236
06037209102,2017,,6,
06037209103,2017,3581,2,5.585032
06037209200,2017,,1,
06037209300,2017,4683,5,10.676916
06037209401,2017,4152,6,14.450867
06037209402,2017,3808,11,28.886555
06037209403,2017,3737,3,8.0278301
06037209510,2017,2881,1,3.4710171
06037209520,2017,2671,5,18.719582
06037209810,2017,2664,2,7.5075073
06037209820,2017,3338,6,17.974834
06037210010,2017,3711,2,5.3893828
06037211000,2017,4904,4,8.1566067
06037211120,2017,,5,
06037211121,2017,2157,1,4.6360688
06037211122,2017,3380,4,11.834319
06037211201,2017,2852,3,10.518934
06037211202,2017,2500,1,4
06037211310,2017,4375,7,16
06037211320,2017,3081,8,25.965595
06037211410,2017,2709,2,7.3827982
06037211420,2017,3563,7,19.646366
06037211500,2017,4073,1,2.4551928
06037211703,2017,4556,3,6.5847235
06037211704,2017,2793,2,7.160759
06037211802,2017,4214,2,4.7460847
06037211803,2017,3766,1,2.6553373
06037211804,2017,3192,3,9.3984966
06037211910,2017,4590,2,4.3572984
06037211921,2017,2274,1,4.3975372
06037211922,2017,3514,1,2.8457599
06037212101,2017,3162,3,9.4876661
06037212102,2017,2316,1,4.3177891
06037212202,2017,3572,4,11.198208
06037212203,2017,3002,6,19.986675
06037212204,2017,3548,2,5.6369786
06037212303,2017,3437,6,17.457085
06037212304,2017,1779,1,5.6211352
06037212305,2017,3228,2,6.195787
06037212306,2017,3051,2,6.5552278
06037212420,2017,3540,2,5.6497173
06037212502,2017,2779,3,10.79525
06037212701,2017,2509,1,3.9856517
06037212702,2017,3647,1,2.7419796
06037212800,2017,4051,4,9.8741055
06037212900,2017,4631,3,6.4780827
06037213100,2017,3036,6,19.762846
06037213201,2017,4420,1,2.2624435
06037213202,2017,3897,5,12.830382
06037213310,2017,4005,4,9.9875154
06037213320,2017,2419,6,24.803638
06037213401,2017,5124,2,3.9032006
06037213402,2017,4519,6,13.277274
06037214000,2017,3817,3,7.8595757
06037214100,2017,3912,3,7.6687117
06037214501,2017,2860,4,13.986014
06037214600,2017,2544,2,7.8616352
06037214700,2017,2625,2,7.6190476
06037214800,2017,3038,2,6.5832787
06037214902,2017,2950,1,3.3898306
06037215101,2017,2930,5,17.064846
06037215102,2017,3070,1,3.257329
06037216200,2017,,3,
06037216401,2017,4380,1,2.2831051
06037216700,2017,3777,2,5.295208
06037216800,2017,3070,4,13.029316
06037216900,2017,,4,
06037217001,2017,3240,3,9.2592592
06037217002,2017,5058,5,9.8853302
06037217100,2017,,8,
06037217200,2017,4105,6,14.616322
06037218110,2017,3380,7,20.71006
06037218120,2017,4996,2,4.0032024
06037218210,2017,3763,1,2.6574543
06037218220,2017,4335,3,6.9204154
06037218300,2017,5289,3,5.6721497
06037218400,2017,4774,1,2.0946796
06037218500,2017,2667,4,14.998125
06037218600,2017,3193,5,15.659255
06037218701,2017,2239,3,13.398839
06037218702,2017,2218,2,9.0171328
06037218800,2017,2998,4,13.342228
06037219010,2017,3298,2,6.0642815
06037219020,2017,4817,3,6.2279425
06037219300,2017,4193,4,9.5397091
06037219500,2017,1720,2,11.627907
06037219700,2017,4207,4,9.5079632
06037219800,2017,3042,1,3.2873111
06037219901,2017,4489,2,4.4553351
06037219902,2017,3682,1,2.7159152
06037220000,2017,5259,8,15.212017
06037220100,2017,2727,4,14.668134
06037221110,2017,3850,3,7.7922077
06037221120,2017,3256,3,9.2137594
06037221210,2017,3265,5,15.313935
06037221220,2017,3712,11,29.633621
06037221302,2017,5290,8,15.122873
06037221303,2017,2838,4,14.094433
06037221401,2017,3523,2,5.67698
06037221402,2017,2857,3,10.500525
06037221500,2017,4018,3,7.4664011
06037221601,2017,3159,1,3.1655588
06037221602,2017,2939,2,6.8050356
06037221710,2017,2540,7,27.559055
06037221810,2017,2747,5,18.201675
06037221900,2017,3627,3,8.2712984
06037222001,2017,3022,1,3.3090668
06037222002,2017,4573,5,10.933742
06037222100,2017,4018,2,4.9776006
06037222200,2017,3614,5,13.835086
06037222500,2017,5255,3,5.708849
06037222600,2017,5341,2,3.7446172
06037222700,2017,4190,1,2.3866348
06037224010,2017,2427,3,12.360939
06037224020,2017,2610,3,11.494253
06037224200,2017,2527,4,15.829046
06037224310,2017,2208,3,13.586957
06037224320,2017,3340,5,14.97006
06037224410,2017,3235,3,9.2735701
06037224420,2017,2461,2,8.1267776
06037224600,2017,3317,6,18.088634
06037224700,2017,,3,
06037226001,2017,2441,13,53.256863
06037226002,2017,1807,17,94.078583
06037226410,2017,3541,12,33.888733
06037226420,2017,5511,8,14.516421
06037226700,2017,,10,
06037227010,2017,5372,7,13.030529
06037227020,2017,3692,4,10.834236
06037228100,2017,5120,8,15.625
06037228210,2017,4078,6,14.713095
06037228220,2017,4546,9,19.797625
06037228310,2017,4533,9,19.854401
06037228320,2017,3210,4,12.46106
06037228410,2017,3517,3,8.5299969
06037228420,2017,3325,9,27.067669
06037228500,2017,4865,11,22.610483
06037228600,2017,4973,7,14.076011
06037228710,2017,3858,10,25.920166
06037228720,2017,4864,5,10.279605
06037228800,2017,5509,11,19.967327
06037228900,2017,2731,2,7.3233247
06037229100,2017,5108,6,11.746281
06037229200,2017,4656,5,10.738832
06037229300,2017,5810,6,10.327023
06037229410,2017,3469,4,11.530701
